"agn_id","code","name","address_1","address_2","city","state","zip","phone","fax","url","rgn_id"
"1286","INDCSS","Shelby County DCS","2565 Parkway Drive","Suite #2","Shelbyville","IN","46176","317-392-5040","317-392-5047","","1007"
"1287","IACGA","Independent Adoption Center","3774 Lavista Road","","Atlanta","GA","30084","404-321-6900","","","1007"
"1288","ASC","Adoption Services of the Caribbean, Inc.","PO Box 6057","","Mayaguez","PR","00682","787-831-4684","","","1007"
"1289","TMC","Tufts Medical Center - Social Work Services","800 Washington Street","","Boston","MA","02111","617-636-5136","","http://www.tuftsmedicalcenter.org/ForPatientsFamilies/SupportServices/SocialWorkServices/default","1008"
"1290","CAHFK","Hope 4 Kids","PO Box 1235","","Dana Point","CA","92693","949-496-9430","949-496-3042","info@hope4kids.com","1007"
"1291","COAC","New York Council on Adoptable Children","589 Eighth Ave.","15th Flr.","New York","NY","10018","212-475-0222","212-714-2838","http://www.coac.org/",""
"1292","JFSTNN","Jewish Family Service of Nashville","801 Percy Warner Blvd.","Suite 103","Nashville","TN","37205","615-354-1662","615-301-0676","","1007"
"1293","MICFSAWB","Child and Family Services of Alpena and West Branch","PO Box 431","","West Branch","MI","48658","989-343-0570","989-343-0579","","1007"
"1294","MCJFS","Meig's County Department of Jobs & Family Services","175 Race Street","P.O. Box 191","Middleport","OH","45760","740-992-2117","740-992-5688","http://www.meigsdjfs.net/index.htm","1007"
"1295","MOKCCS","KCMO Children's Services","unknown","","Kansas City","MO","64108","816-889-2119","","","1007"
"1296","NJDYFSH","NJ Division of Youth and Family Services-Hackensack","125 State Street","1st Floor","Hackensack","NJ","07601","201-996-8900","201-342-1387","","1007"
"1297","MAUSAS","USAdoption Solutions","55 Sylvan Road","Suite # 3","Lancaster","MA","01523","800-236-7821","","www.usadoptionsolutions.org","1001"
"1298","OHMRFA","Mended Reeds Foster and Adoption","PO Box 108","700 Park Ave","Ironton","OH","45638","740-532-7255","","","1007"
"1299","OHCFK","Caring for Kids","650 Graham Road","Suite 101","Cuyahoga Falls","OH","44221","330-928-0044","","",""
"1300","DHSMS","Department of Human Services - Mississippi","925 Main Street","","Greenville","MS","38701","662-334-2585","","","1007"
"1301","MDCC","Catholic Charities-Salisbury","1201 Pemberton Drive","Suite 1A","Salisbury","MD","21801","410-749-1121","410-543-0510","",""
"1302","SCRSAS","Region III SCDSS Adoption Services","3346 Rivers Ave # F","","Charleston","SC","29405","843-953-9750","","http://www.dss.sc.gov","1007"
"1303","NBCFNB","Child and Family Services- New Bedford (Corp.)","800 Purchase Street","","New Bedford","MA","02740","508-996-8572","","",""
"1304","AUK","AdoptUsKids","8015 Corporate Drive","Suite C","Baltimore","MD","21236","888-200-4005","","www.adoptuskids.org",""
"1305","PAKPS","Kids Peace Scranton","101 Pittston Ave","","Scranton","PA","18505","570-342-5444","570-342-5539","www.kidspeace.org","1007"
"1306","NVACN","Adoption Choices of Nevada","200 Ridge Street","Suite 75","Reno","NV","89501","800-681-4673","","","1007"
"1307","FLJFCS","Jewish Family & Community Services","3733 University Blvd. W.","Suite 308","Jacksonvielle","FL","32217","904-394-5781","904-394-5879","http://www.jfcsjax.org","1007"
"1308","COGCDHS","Garfield County DHS","108 8th St","","Glenwood Springs","CO","81601","970-319-2516","","","1007"
"1309","CAIBPR","The Institute for Black Parenting","3120 Chicago Ave","","Riverside","CA","92507","951-782-2800","951-782-2805","www.blackparenting.org","1007"
"1310","NHSYC","Spaulding Yout Center","P.O. Box 189","","Tilton","NH","03276","603-286-8901","","www.spauldingyouthcenter.org","1007"
"1311","ILOCH","Our Children's Homestead","387 Shuman Boulevard","Suite 335W","Naperville","IL","60563","630-369-0004","630-369-0085","www.ourchildrenshomestead.org","1007"
"1312","GADCFSCC","Columbia County  DCFS","6358 Columbia Rd.","","Appling","GA","30802","706-541-3778","706-541-0330","http://www.columbiacountyga.gov/Index.aspx?page=3358","1007"
"1313","ILDCFS","Department of Children and Families Services","1808 Woodfield Dr","Suite #102","Savoy","IL","61874","217-278-5300","217-278-5319","","1007"
"1314","NJBLAS","Better Living Adoption Services","560 Springfield Avenue","","Westfield","NJ","07090","908-654-0277","","","1007"
"1315","ILLCFS","Lutheran Child & Family Services of Illinois","7620 Madison Street","","River Forest","IL","60305","708-771-7180","708-771-7184","www.lcfs.org","1007"
"1316","NHDCYF","NH Department of Children, Youth and Families","17 Water St","","Claremont","NH","03743","603-542-9544","","","1007"
"1317","WVDHHRLE","Dept of Health & Human Resources Lewisburg","150 Maplewood","","Lewisburg","WV","24901","304-647-7476","","","1007"
"1318","ALDHR","Department of Human Resources","2206 Oakwood Drive","","Huntsville","AL","35810","256-535-4500","","www.dhr.alabama.gov","1007"
"1319","CTCCFSN","Catholic Charities Family Services","331 Main Street","","Norwich","CT","06360","860-889-8346","860-889-2658","www.ccfsn.org","1007"
"1320","GADFCS","Muscogee County DFCS","2100 Comer Avenue","","Columbus","GA","31902","706-573-3873","","","1007"
"1321","NYNAC","New Alternatives for Children","37 West 26 Street","","New Yort","NY","10010","212-696-1500","212-696-1602","","1007"
"1322","CFSVT","Casey Family Services Vermont","46 Main Street","Ste. 1A","Winooski","VT","05404-2242","802-655-6688","802-655-9444","http://www.caseyfamilyservices.org/index.php/ourdivisions/vermont/","1007"
"1323","KINCAL","Kinship Center Statewide Headquarters","124 River Road","","Salinas","CA","93908","831-455-9965","","http://www.kinshipcenter.org/","1007"
"1324","NCACFBC","Another Choice For Black Children","2340 Beatties Ford Rd","","Charlotte","NC","28216","704-394-1124","704-394-3843","http://www.acfbc.org/","1007"
"1325","AWFC","A World for Children","2391 NE Loop 410 # 208","","San Antonio","TX","78217-5675","210-249-0770","","www.awfc.org","1007"
"1326","FAMOP","Family Options Adoptions","45 Riverside Avenue","","Red Bank","NJ","07701-1004","732-936-0770","","www.familyoptionsadoptions.org","1007"
"1327","ALGTFC","Gateway Therapeutic Foster Care","1401 20th Street South","","Birmingham","AL","35205","205-510-2600","","http://www.gway.org/default.asp","1007"
"1328","BCSA","Bethany Christian Services - Audubon","739 S. White Horse Pike # 5","","Audubon","NJ","08106-1648","856-672-9780","","http://www.bethany.org/","1007"
"1329","DCBS","Department for Community Based Services","333 Charles Drive","","Mayfield","KY","42066","270-247-2979","","http://chfs.ky.gov/dcbs/","1007"
"1330","NCNYDSS","Nassua County Department of Social Services","60 Charles Lindbergh Blvd.","","Uniondale","NY","11553-3656","516-227-7474","","http://www.nassaucountyny.gov/agencies/dss/DSSHome.htm","1007"
"1331","CCMNJ","Catholic Charities, Diocese of Metuchen","319 Maple Street","","Perth Amboy","NJ","08861","732-324-8200","732-826-3549","fostercare@ccdom.org","1007"
"1332","NYWarCDSS","Warren County Department of Social Service","Municipal center","1340 State Route 9","Lake George","NY","12845","518-761-6300","","","1007"
"1333","DHSHAW","State of Hawaii: Foster Home Licensing Unit #2","420 Waiakamilo Road","Suite 300B","Honolulu","HI","96817-4950","808-832-5105","","www.ehawaii.gov","1007"
"1334","DCSIN","DCS Lake County - Region 1","661 Broadway","","Gary","IN","46402-2407","219-881-6944","","http://www.in.gov/dcs/2372.htm","1007"
"1335","HCPA","Holy Cross Child Placement Agency","1100 North Glebe Road","","Alexandria","VA","22201","703-356-8824","","http://www.holycrosschild.org/","1007"
"1336","KSDS","Downey Side","4811 Tomahawk","","Prairie Village","KS","66208","913-789-8970","816-561-1968","www.downeyside.org","1007"
"1337","OHLCCFS","Lake County Child and Family Services","177 Main Street","","Painesville","OH","44077","440-350-4000","","","1007"
"1338","CSM","Catholic Services of Macomb","15945 Canal","","Clinton Township","MI","48038","586-416-2300","","http://csmacomb.org/","1007"
"1339","TXADS","Adoption Services (Texas)","unknown","","Fort Worth","TX","11111","817-971-0718","","","1007"
"1340","VAALF","A Loving Family","38205 John Wolford Road","","Purcellville","VA","20132-3706","540-370-7140","","","1007"
"1341","NJDYF","New Jersey Division of Youth & Families","200 West 2nd St","","Springifield","NJ","07081","908-754-0592","","",""
"1342","PALYCYS","Lycoming Children & Youth Services","Sharwell Building","200 East Street","Williamsport","PA","17701","570-326-7895","","www.joinder.org/childrenandyouth.htm","1007"
"1343","VAVBBCS","Bethany Christian Services-Virginia Beach","287 Independence Blvd.","","Virginia Beach","VA","23462","757-499-9367","","","1007"
"1344","KYCBSMtS","Department of Community Based Services","Bank Street","","Mt. Sterling","KY","40353","","","","1007"
"1345","CODSS","Department of Social Services - Phillips","127 East Denver","Suite A","Holyoke","CO","80734","970-854-2280","970-854-3637","http://www.cdhs.state.co.us/","1007"
"1346","MOPFS","Pemiscot Family Services","Hwy 84 West","P. O. Box 999","Caruthersville","MO","63830","573-333-1060","","",""
"1347","BFAC","Bright Futures Adoption Center/RFK Children's Action Corps","5 Broadview Street","","Acton","MA","01720","978-263-5400","","","1002"
"1348","ACPA","Adoption Connection, PA","1410 3rd Avenue","","New Brighton","PA","15066","724-843-8600","","http://adoptionconnectionpa.org",""
"1349","PLCA","Penny Lane Families Foster Family Agency","15305 Rayen Street","","North Hills","CA","91343","818-894-3384","818-895-5186","http://www.pennylane.org","1007"
"1350","MCMTN","Meritan Case Management","4700 Poplar Avenue","","Memphis","TN","38117","901-766-0600","","http://www.meritan.org","1007"
"1351","VARCS","Rainbow Christian Services","6149 Leesburg Pike","","Falls Church","VA","22041","703-379-1228","","",""
"1352","MDWCI","World Child Inc","9300 Columbia Blvd","","Silver Spring","MD","20910","301-588-3000","","","1007"
"1353","NYWECDSS","Westchester County DSS","112 East Post Road","4th Floor","White Plains","NY","10601","914-996-5303","","","1007"
"1354","VAC2I","Coordinators 2 Inc","1617 Monument Ave.","","Richmond","VA","23220","804-354-1881","804-355-1001","http://www.c2adopt.org/Contact_Us.htm","1007"
"1355","ORAFFEC","A Family For Every Child","880 Beltline RD","","Springfield","OR","97477","877-343-2856","541-343-2866","http://afamilyforeverychild.org/",""
"1356","MIMCH","Methodist Children's Home","26645 West Six Mile Road","","Redford","MI","48240","","","","1007"
"1357","AASKND","Adults Adopting Special Kids","5201 Bishops Blvd., Suite B","","Fargo","ND","58104","701-224-6840","","http://www.catholiccharitiesnd.org/index.html","1007"
"1358","NJDYFSN","New Jersey DYFS","20 East Clinton Street","","Newton","NJ","07860","973-383-8400","973-579-3213","","1007"
"1359","LSSDC","Lutheran Social Services of the National Capital Area","4406 Georgia Avenue NW","","Washington","DC","20011","","","","1007"
"1360","TNMURF","Tennessee DCS","434 Jayhawk Court","","Murfreesboro","TN","37128","615-217-8913","615-848-5117","","1007"
"1361","OKMDM","Our Kids of Miami-Dade and Monroe","PO Box 010951","","Miami","FL","33101","305-455-2859","786-231-0066","bofillb@ourkids.us","1007"
"1362","LSSS","Lutheran Social Services of the South","3200 Broadway","Suite 307","Garland","TX","75126","214-703-5800","","lauren.farley@lsss.org","1007"
"1363","MSCH","MS Children's Home Services","PO Box 1078","","Jackson","MS","39215","601-352-7784","","jstrickland@mchscares.org","1007"
"1364","KCI","Kids Central Inc.","880 S. Duncan Drive","","Tavares","FL","32778","352-253-5625","352-253-5630","kimberly.weise@kidscentralinc.org","1007"
"1365","VTDCFMI","DCF-Middlebury","Exchange St","","Middlebury","VT","05753","802-388-4660","","","1007"
"1366","PAFCCY","Family Care for Children and Youth","333 Harvey Ave.","","Greensburg","PA","15601","724-832-0111","","","1007"
"1367","FLSMO","Florida Services of Metro Orlando","2600 Technology Drive","","Orlando","FL","32804","407-398-7975","","","1007"
"1368","NJDYFSS","Division of Youth & Family Services- Sewell,NJ","309 Fries Mill Rd.","","Sewell","NJ","08080","856-582-1238","","","1007"
"1369","MDSCDSS","Somerset County Department of Social Services","P.O. Box 369","","Princess Anne","MD","21853","410-677-4370","410-677-4300","",""
"1370","AZBF","Arizona Building Family","18448 W. Ivy Lane","","Surprise","AZ","85388","623-670-0200","623-218-6104","","1007"
"1371","NJDSFY","Downey Side Families for Youth-PPB","c/o St.Uriel Church","219 Philadephia Blvd.","Sea Girt","NJ","08750","732-359-8434","732-359-8435","www.downeyside.org","1007"
"1372","PACCP","Children's Choice - Philadelphia","International Plaza Two","Suite 325","Philadelphia","PA","19113-1511","215-805-6642","610-521-6266","","1007"
"1373","NYBFC","Berkshire Farm Center","11 Warren Street","","Hudson","NY","12534","","","","1007"
"1374","SCDSSF","South Carolina DSS Florence","181 East Evans St","BTC 112","Florence","SC","29506","","","","1007"
"1375","IAENP","Ed Nahas Private - Iowa","31701 Silverado Ln","","Waukee","IA","50263","515-987-6111","","enahas@aol.com","1007"
"1376","MIBCDHS","Michigan - Berrien County Department of Human Services","401 8th Street","PO Box 1407","Benton Harbor","MI","49023","269-934-2000","","","1007"
"1377","COJAC","Colorado - Jefferson/Arapahoe Counties","1690 West Littleton Blvd","Suite 123","Littleton","CO","80120","303-734-4344","","","1007"
"1378","OHMCJFS","Ohio - Medina County Job and Family Services","232 Northland Drive","","Medina","OH","44212","330-722-9300","330-722-9352","","1007"
"1379","PABCSW","Pennsylvania - Bethany Christian Services, Wexford","10521 Perry Highway","Suite 200","Wexford","PA","15090","724-940-2900","","","1007"
"1380","CAAASK","California - Adopt A Special Kid","8201 Edgewater Drive","Suite 103","Oakland","CA","94621","510-553-1748","510-553-1747","","1007"
"1381","FLBFP","Florida - Brevard Family Partnership","760 North Drive","Suite D","Melbourne","FL","32934","321-752-4650","321-752-4659","","1007"
"1382","NCCHSSM","North Carolina - Children's Home Society, South Mills","P.O. Box 32","","South Mills","NC","27983","252-771-3223","","","1007"
"1383","PAJFCS","Pennsylvania - Jewish Family and Children's Services","1501 North Broad Street","Suite 14","Philadelphia","PA","19122","267-256-2244","267-256-2201","","1007"
"1384","NJGCAS","New Jersey - Golden Cradle Adoption Services","1050 Kings Highway North","","Cherry Hill","NJ","08034","856-667-2229","","","1007"
"1385","NJGC","New Jersey - Gloucester County","309 Echo Plaza","Unit 10","Sewell","NJ","08080","856-582-1238","856-582-4065","","1007"
"1386","AKOCS","Alaska - OCS","323 East 4th Avenue","","Anchorage","AK","99501","907-465-3209","","","1007"
"1387","PRDF","Puerto Rico - Departamento de la Familia","Apartado 11218","Fernandez Juncos Station","San Juan","PR","00190","787-724-8585","","","1007"
"1388","MIFFA","Michigan - Fostering Futures Agency","61 North Huron Street","","Ypsilanti","MI","48197","734-481-8999","248-685-8708","","1007"
"1389","WYCCW","Wyoming - Catholic Charities of Wyoming","2315 Bent Avenue","","Gillette","WY","82003","307-660-1319","","","1007"
"1390","NYSCDSSR","New York - Suffolk County DSS - Ronkonkomo","385 Veterans Memorial HWY","","Ronkonkomo","NY","11779","631-854-9100","","","1007"
"1391","FLCHSP","Florida - Children's Home Society of Florida - Pensicola","1300 N Palafox Street","","Pensicola","FL","32501","850-266-2749","","","1007"
"1392","FLFSO","Florida - Family Services of metro Orlando","2600 Technology Drive","Suite 250","Orlando","FL","32804","407-398-7975","407-578-0074","","1007"
"1393","AZCC","Arizona - Catholic Charities","P.O. Box 264","","Taylor","AZ","85939","928-368-3956","","","1007"
"1394","TXDFCPA","Texas - Department of Families and Children, Port Arthur","5860 9th Avenue","Suite B","Port Arthur","TX","77642","409-963-4752","","","1007"
"1395","ORHFCAS","Oregon - Hearts of Fire Counseling and Adoptive Services","6131 SW Tower Way","","Portland","OR","87221","503-246-1918","","","1007"
"1396","PAMFS","Methodist Family Services","4300 Monument Road","","Philadelphia","PA","19131","215-877-1928","215-877-1980","",""
"1397","WNLB","Project Wait No Longer - Barker Foundation","7979 Old Georgetown Road","First Floor","Bethesda","MD","20814","301-664-9664","","http://www.barkerfoundation.org/adoption-programs/project-wait-no-longer","1007"
"1398","VADSSHam","Department of Social Services/Hampton","1320 Lasalle Avenue","","Hampton","VA","23669","757-727-1800","757-727-1946","",""
"1399","NVDCFS","Nevada - State of Nevada Dept of Child and Family Services","1735 Kaiser Street","","Fallon","NV","89406","775-423-8566","775-423-4800","","1007"
"1400","PAFTH","Pennsylvania - Adoptions from the Heart","1225 South Main Street","Suite 207","Greensburg","PA","15601","724-853-6533","","","1007"
"1401","PACFC","Pennsylvania - Child to Family Connections","13388 Dunham Road","","Meadville","PA","16335","814-336-3007","814-336-3020","mwschwartz@hotmail.com","1007"
"1402","NJDYFSR","New Jersey - Dept Youth and Family Services - Rahway","3 Summit Way","","Rahway","NJ","07080","888-895-2404","","","1007"
"1403","KYSAFY","Kentucky - Specialized Alternatives for Families and Youth","581 Dudley Pike","","Edgewood","KY","41017","859-341-9333","859-341-9444","","1007"
"1404","WVDHHSG","West Virginia Dept of Health & Human Services","PO Box 29","235 Barrett St","Grafton","WV","26354","304-265-6103","304-265-6107","","1007"
"1405","EOA","Eastern Oklahoma Adoptions","2626 South 14th","Suite A 20","McAlester","OK","74501","918-420-5325","","","1007"
"1406","VALFSW","Lutheran Family Services of Virginia","26 West Boscawen Street","","Winchester","VA","22601","540-450-2782","540-450-2783","www.lfsva.org",""
"1407","SCDSSIV","SC DSS Division of Adoption Services- Region IV","181 Evans St., BTC-112","","Florence","SC","29506","843-661-2495","843-317-1599","","1007"
"1408","RIAHS","Adoption Homestudy Service","Po Box 4824","","Rumford","RI","02916","401-434-1353","","","1007"
"1409","FLHCC","Hibiscus Childrens Center","7410 S US Highway 1","","Port Saint Lucie","FL","34952","772-215-6295","772-340-5916","","1007"
"1410","NJB","Bayonne","Broadway Ave","","Jersey City","NJ","07305","201-823-5000","","","1007"
"1411","TXHCPA","Homebound CPA","P.O. Box 1311","","Wylie","TX","75098","214-550-8810","214-550-8810","","1007"
"1412","NCLFSS","Lutheran Family Services II","616 Hutton Street","","Raleigh","NC","27606","919-861-2883","919-832-9876","www.lfscarolinas.org","1007"
"1413","TNDCSF","Tennessee Dept of Children and Families Franklin","1810 COLUMBIA AVE","SUITE 18","FRANKLIN","TN","37064","615-790-5565","615-790-5530","","1007"
"1414","NYDSSS","NY DSS Schenectady Cty","106 Erie Blvd.","","Schenectady","NY","12305","518-388-4372","518-382-1256","","1007"
"1415","GADFCSC","Cherokee County DFCS Georgia","PO Box 826","","Canton","GA","30114","770-720-3683","","","1007"
"1416","MDCA","Creative Adoptions","One Central Park","8808 Centre Park Drive, Suite 208","Columbia","MD","11111","301-596-1521","301-596-0346","","1007"
"1417","WIACI","Wisconsin - Adoption Choices Inc","500 W Silver Spring Drive","","Glendale","WI","53217","414-276-3262","","dorokrueger@yahoo.com","1007"
"1418","KYSAFYL","Kentucky - Spclzd Altrntvs for Families and Youth Louisville","4010 DuPont","","Louisville","KY","42701","502-813-8280","502-813-8281","","1007"
"1419","MOJCCD","Missouri - Jackson County Children's Division","615 E. 13th St","","Kansas City","MO","64016","816-889-2116","816-899-2390","","1007"
"1420","NMCYFE","New Mexico - Children, Youth and Families Dept - Espanola","912 N Railroad Avenue","","Espanola","NM","87532","505-753-7191","505-753-0433","","1007"
"1421","WIHHSW","Wisconsin - Health and Human Services - Waukesha","500 Riverview Avenue","","Waukesha","WI","53188","262-548-7267","","","1007"
"1422","NYNYF","New York - New York Foundling","11-43 47th Avenue","","Long Island City","NY","11101","718-551-3520","","","1007"
"1423","NYDSSW","New York - Department of Social Services - Westchester","County Office Building 2","112 East Post Road","White Plains","NY","10601","914-995-5000","","http://www.westchestergov.com/health.htm","1007"
"1424","NJBCSFL","New Jersey - Bethany Christian Services - Fair Lawn","12-19 River Road","","Fair Lawn","NJ","07410","201-703-4371","","","1007"
"1425","FLHOA","Florida - Heart Of Adoptions","5633 Strand Boulevard","Suite 316","Naples","FL","34110","","","","1007"
"1426","GHA","Good Hope Adoptions","900 Rt 134","Suite 3-30","South Dennis","MA","02660","508-385-7815","508-385-3815","","1004"
"1427","TXRH","Texas - Refuge House","3585 Timberglen","","Dallas","TX","75287","972-662-5112","","","1007"
"1428","FLYFA","Florida - Youth and Family Alternatives","19425 Cortez Blvd","","Brooksville","FL","34601","352-277-5860","352-277-5862","","1007"
"1429","GAAG","Geargia - Adoption Advocates of Georgia","7199 Dunhill Terrance, NE","","Atlanta","GA","30328","770-778-2751","770-783-1000","","1007"
"1430","NYFSWWP","New York - Family Services of Westchester - White Plains","1 Summit Avenue","","White Plains","NY","10606","914-305-6847","914-289-0566","","1007"
"1431","ILLCFSA","Illinois - Lutheran Child Family Services - Addison","333 W Lake St","","Addison","IL","60101","","","","1007"
"1432","ILCL","Illinois- Child Link","1100 West Cermak Road","B404","Chicago","IL","60626","312-377-4735","312-377-4888","","1007"
"1433","VADSSM","Virginia - Dept Social Services - Mathews","PO Box 925","","Mathews","VA","23109","804-725-7192","","","1007"
"1434","NJDYFSML","New Jersey - DYFS - Mount Laurel","1000 Howard Blvd","3rd FLoor","Mount Laurel","NJ","08054","866-663-1331","856-787-3890","","1007"
"1435","IDIHW","Idaho - Idaho Health and Welfare","1720 Westgate Drive, Suite D","","Boise","ID","83704","208-334-6800","","","1007"
"1436","NYFFASLN","New York - Family Focus Adoption Services - Little Neck","54-40 Little Neck Parkway","Suite 4","Little Neck","NY","11362","718-224-1919","718-225-8360","","1007"
"1437","PAFH","Pensylvannia - Friendship House","121 East High St","Suite 440","Pottstown","PA","19464","610-327-2200","610-327-2203","","1007"
"1438","MDDSSW","Maryland - Department of Social Services - Washington County","122 N Potomac St","","Hagerstown","MD","21741","240-420-2100","240-420-2111","","1007"
"1439","FLCHSVB","Florida - Children's Home Society - Vero Beach","P.O. Box 690482","","Vero Beach","FL","32969","772-501-5358","","","1007"
"1440","AFH","Adoptions From the Heart","30-31 Hampstead Circle","","Wynnewood","PA","19096","610-642-7200","","http://www.afth.org/","1007"
"1441","GADFACSGC","Georgia - Dept of Families & Childrens Services - Glynn Co.","PO Box 68","","Kingsland","GA","31548","912-729-4583","912-729-6376","","1007"
"1442","FLDM","Florida - Daniel Memorial Inc","3725 Belfort Rd","","Jacksonville","FL","32216","904-296-1055","904-448-1823","","1007"
"1443","MSDHS","Mississippi - Dept of Human Services","4777 Medgar Evers Blvd","","Jackson","MS","39283","601-364-7451","","","1007"
"1444","MEDHHS","Maine Dept of Health & Human Services","38 Prescott St.","","Machias","ME","04654","207-255-2039","207-255-8896","","1007"
"1445","MNNH","Minnesota- New Horizons","303 s grove st","","blue earth","MN","56013","507-526-3518","","","1007"
"1446","OHBBAS","Ohio- Building Blocks Adoption Services","52 Public Sq","","Medina","OH","44256","330-725-5221","","","1007"
"1447","TNOP","Tennessee-Oak Plains","1751 Oak Plains Road","","Ashland City","TN","37015","931-362-4723","","","1007"
"1448","MIOCS","Orchard's Children Services","30215 Southfield Road","","Southfield","MI","48076","248-258-0440","","","1007"
"1449","SAFYKY","SAFY","3150 custer drive","","Lexington","KY","40517","859-971-2585","859-971-7594","","1007"
"1450","SDAAUA","South Dakota-All About U Adoptions","PO Box 158","","Faulkton","SD","57438","701-928-1143","","","1007"
"1451","DSSSD","Dept of Social Services- South Dakota","811 E 10th St. Dept 3","","Sioux Falls","SD","57103","605-367-5444","","","1007"
"1452","CSSW","Childrens Service Society of Wisconsin","1716 Fordem Avenue","","Madison","WI","53704","608-442-4154","608-221-3514","","1007"
"1453","OHBCCS","Ohio - Butler County Children Services","300 North Fair Ave","","Hamilton","OH","45011","513-887-4291","513-887-4260","","1007"
"1454","FLHFF","Florida - Hope for Families","130 S. Indian River Dr","Ste 301","Fort Pierce","FL","34950","772-429-3334","772-429-3336","","1007"
"1455","GADFCSHC","Georgia - Dept Family and Children Services - Hall County","970 Mc Ever Road","","Gainesvill","GA","30501","770-532-5298","","","1007"
"1456","NYHCCS","New York - Hillside Children Center - Syracuse","215 Wyoming St","","Syracuse","NY","13204","315-703-8734","315-423-5112","","1007"
"1457","OKS","Oklahoma - Sageser","PO Box 20960","","Oklahoma City","OK","73156","405-341-5390","405-843-7564","","1007"
"1458","OHDJFSWC","Ohio - Dept of Job and Family Services - Wood County","1928 E Gypsy Lane Rd","","Bowling Green","OH","43402","419-352-7566","","","1007"
"1459","MIBCSF","Michigan - Bethany Christian Services - Freemont","6994 West 48th","","Freemont","MI","49412","231-924-3390","","","1007"
"1460","NYACDSS","New York - Dept of Social Services - Albany County","162 Washington Ave","","Albany","NY","12207","518-447-7300","","http://www.albanycounty.com/departments/dss/default.asp","1007"
"1461","HIAI","Hawaii - Adopt Inc","1580 Makaloa St","Suite 1020","Honolulu","HI","96814","808-523-1400","","","1007"
"1462","MH","Mentor - Hyannis","North Street","","Hyannis","MA","02601","","","","1002"
"1463","PALFSP","Pennsylvania - Lifespan Family Services - Punxsutawney","111 N Findley Street","","Punxsutawney","PA","15767","814-938-4408","","","1007"
"1464","PAPP","Pennsylvania - Permanency Partners","845 West Chester Pike","","West Chester","PA","19382","610-431-9933","610-431-9933","","1007"
"1465","MECCB","Maine - Community Care - Bangor","PO Box 936","","Bangor","ME","04402","207-945-4240","207-990-3660","","1007"
"1466","VTLFCSB","Vermont - Lund Family Center - South Burlington","38 Eastwood Drive","","South Burlington","VT","05403","802-864-7467","802-861-6460","","1007"
"1467","OHNDSAN","National Down Syndrome Adoption Network","728 Circle Avenue","","Cincinnati","OH","45232","513-213-9615","513-554-4486","www.ndsan.org","1007"
"1468","NYESSNYC","Episcopal Social Service NYC","412 East 147th Street","","Bronx","NY","10455","","","","1007"
"1469","FCDHS","Freeborn County Department of Human Services","203 W. Clark St.","","Albert Lea","MN","56007","507-377-5400","","http://www.co.freeborn.mn.us/hs/default.aspx","1007"
"1470","CTDCFMIL","DCF-Milford","38 Wellington Road","","Milford","CT","06461","203-384-5300","","","1007"
"1471","FLFPS","Florida - Family Preservations Services","2606 Horseshoe Drive S","","Naples","FL","34104","239-213-4100","239-213-4142","","1007"
"1472","NYCCOCFS","Cayuga County OCFS","160 Genesee Street 2nd Floor","","Auburn","NY","13021","315-253-1451","","http://co.cayuga.ny.us/hhs/index.html",""
"1473","NEARC","Northeast ARC","64 Holten Street","","Danvers","MA","01923","978-762-4878","","www.ne-arc.org","1003"
"1474","NJDYFSBL","New Jersey DYFS Bloomfield","650 Bloomfield Avenue","","Bloomfield","NJ","07003","973-680-5835","","",""
"1475","NYDS","Downey Side-NY","210 West 31st Street","","New York","NY","10001","800-872-4453","","",""
"1476","NYACDCYF","Department of Children, Youth and Families- Albany County","112 State Street","","Albany","NY","12207","518-447-4553","","","1007"
"1477","NYNPCS","New York - Northeast Parent and Child Society","1580 Columbia Turnpike","Suite #14","Castleton","NY","12033","518-477-9085","518-477-9884","","1007"
"1478","CTABW","A Better World","125 Park Rd. #2","","West Hartford","CT","06119","860-233-4229","","abwadoptions.org",""
"1479","NYLDS","LDS Family Services NY","217 East 87 Street","PO Box 656","New York","NY","10028","212-876-7427","","","1007"
"1480","TXBF","Bair Foundation (TX)","900 Eighth Street","Suite 421","Wichita","TX","76301","940-720-0812","940-720-0324","","1007"
"1481","AKFS","Alaska - Family Solutions","PO Box 243322","","Anchorage","AK","99524","907-444-1009","","","1007"
"1482","INCB","Indiana - Children's Bureau","3801 N Temple Ave","","Indianapolis","IN","46205","317-545-5284","","","1007"
"1483","COKRN","Kids Resource Network","3715 Parkmoor Village #103","","Colorado Springs","CO","80917","719-227-7477","","","1007"
"1484","TCHS","Childrens Home Society","	8302 Laurel Fair Circle","Suite 110","Tampa","FL","33610","813-740-4266","","","1007"
"1485","GAIAI","Georgia - Illien Adoptions International, Inc","1250 Piedmont Avenue, NE","","Atlanta","GA","30309","404-815-1599","888-892-7838","","1007"
"1486","ORHI","Oregon - HOLT International","9320 SW Barbur Blvd","Suite 280","Portland","OR","97219","503-244-2440","","","1007"
"1487","TNAP","Adoption Promises","PO Box 30204","","Clarksville","TN","37040","731-415-7503","","","1007"
"1488","IADHSV","Iowa - Department of Human Services - Vinton","114 E 4th Street","","Vinton","IA","52349","888-480-0062","319-472-4451","","1007"
"1489","IAKN","Iowa - Iowa Kids Net","5400 Kirkwood Blvd. SW","","Cedar Rapids","IA","52404","319-364-0259","","","1007"
